generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774801125-0TRRoBkhC7T3gDgzuZh0,2026-03-29 16:18:45.335,0.013365,,,0,0,390,813,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,17310,786,,snipsprout
gen-1774801125-lKkVfVNKtvPV4OqzzDxo,2026-03-29 16:18:44.993,0.015264,,,0,0,388,940,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,20582,591,,snipsprout
gen-1774801064-JM8k43gykRmkFMXJxwNK,2026-03-29 16:17:44.124,0.038719,,,0,0,15,1296,0,0,google/gemini-2.5-flash-image,Google,standard,false,true,,STOP,stop,5275,406,,snipsprout
gen-1774801049-fmDmNSUhgEM6KVe7ILLP,2026-03-29 16:17:29.147,0.038704,,,0,0,15,1290,0,0,google/gemini-2.5-flash-image,Google,standard,false,true,,STOP,stop,5692,5685,,snipsprout
gen-1774801034-KRLOS14nXRkpDBMO6dIy,2026-03-29 16:17:14.256,0.038704,,,0,0,15,1290,0,0,google/gemini-2.5-flash-image,Google,standard,false,true,,STOP,stop,5761,5758,,snipsprout
gen-1774801018-EGRFihMvRe9LeL4el4wB,2026-03-29 16:16:58.782,0.013014,,,0,0,388,790,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,17935,483,,snipsprout
gen-1774801017-qqrk3m5obMFBLRdXFi2M,2026-03-29 16:16:57.287,0.016125,,,0,0,390,997,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,22307,696,,snipsprout
gen-1774800030-kMuq3OttwH80qVjPTEsw,2026-03-29 16:00:30.343,0.014394,,,0,0,388,882,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,19092,1450,,snipsprout
gen-1774800029-b9ArFePsF1YHVOukW1RJ,2026-03-29 16:00:29.850,0.013935,,,0,0,390,851,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,19774,711,,snipsprout
gen-1774800003-wU9HcUZrqUxmqiZ69w0I,2026-03-29 16:00:03.780,0.002098,,-0.007446,,0,19066,4,0,16548,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,702,698,OpenClaw,OPenClaw
gen-1774800001-Kg4NxrsCaaOGXsjsPX7s,2026-03-29 16:00:00.681,0.005337,,-0.002921,,0,16339,30,0,6493,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,972,964,OpenClaw,OPenClaw
gen-1774799482-hGo6HhYSxKbG9crFXdcE,2026-03-29 15:51:22.358,0.012555,,,0,0,390,759,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,16497,615,,snipsprout
gen-1774799430-UePcFF6Zvlt6kaJBTTSt,2026-03-29 15:50:29.926,0.015984,,,0,0,388,988,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,22579,575,,snipsprout
gen-1774799247-8XKpddA5wFHC8T3FzW7p,2026-03-29 15:47:27.174,0.103582,,,,0,207129,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3077,2744,OpenClaw,OPenClaw
gen-1774799240-Lng6IKXpLQWhhBCjvsk7,2026-03-29 15:47:20.661,0.103093,,,,0,204458,288,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4397,4387,OpenClaw,OPenClaw
gen-1774798760-qRc3Nl5sHmC4vZvltjk5,2026-03-29 15:39:19.947,0.015135,,,0,0,390,931,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,20752,615,,snipsprout
gen-1774798697-VEJ4G1WlhG1YjsbBsSuM,2026-03-29 15:38:17.254,0.015474,,,0,0,388,954,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,19532,555,,snipsprout
gen-1774798287-4eoX9GknKYV5ctnAjISM,2026-03-29 15:31:27.709,0.014369,,,,0,26369,395,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3120,1181,OpenClaw,OPenClaw
gen-1774798286-XFpKlEgpfBzo419IiWMV,2026-03-29 15:31:26.200,0.002732,,-0.009234,,0,23681,42,0,20520,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1271,1261,OpenClaw,OPenClaw
gen-1774798284-0Vqu2gW9b2Mu3ZuYYPxz,2026-03-29 15:31:23.999,0.004632,,-0.00769,,0,23464,197,0,17090,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1846,1827,OpenClaw,OPenClaw
gen-1774798282-UHYq1nBLRy7B3hX06Tis,2026-03-29 15:31:22.404,0.002584,,-0.009231,,0,23374,43,0,20514,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1286,1265,OpenClaw,OPenClaw
gen-1774798278-DXJZ0H7T5jCFjIRxhEni,2026-03-29 15:31:18.101,0.005501,,-0.007665,,0,22758,596,0,17035,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4093,4067,OpenClaw,OPenClaw
gen-1774798276-7LwiZx4iUvrhmMsalhg8,2026-03-29 15:31:16.936,0.002335,,-0.00746,,0,19448,24,0,16579,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,950,934,OpenClaw,OPenClaw
gen-1774798275-935Dkx3c5mNg3kumps1c,2026-03-29 15:31:15.460,0.009815,,,,0,19372,43,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1189,1172,OpenClaw,OPenClaw
gen-1774798272-WZpyUpaMNMhfwSixxHSo,2026-03-29 15:31:12.014,0.003255,,-0.007439,,0,18948,407,0,16532,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3209,3200,OpenClaw,OPenClaw
gen-1774798269-e0rbPBM8BpG57MLY5Tha,2026-03-29 15:31:09.538,0.008299,,,,0,16413,31,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1061,1054,OpenClaw,OPenClaw
gen-1774798204-i10qDu3lq7Kt9ihKVCNU,2026-03-29 15:30:04.064,0.003643,,-0.007551,,0,21711,113,0,16781,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2050,1405,OpenClaw,OPenClaw
gen-1774798200-ZUjVF5hOcuAnJPy9EGru,2026-03-29 15:30:00.673,0.008334,,,,0,16339,55,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1637,1637,OpenClaw,OPenClaw
gen-1774796496-zW3ZBP88O2bcFwBKybgf,2026-03-29 15:01:36.041,0.005059,,-0.009354,,0,26847,330,0,20787,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3190,1294,OpenClaw,OPenClaw
gen-1774796493-AIMKprdPt1xCcWg2oeKe,2026-03-29 15:01:33.498,0.012653,,,,0,23591,286,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2276,2249,OpenClaw,OPenClaw
gen-1774796490-ZfAKxEwOl6b6YENb7JrP,2026-03-29 15:01:30.552,0.003399,,-0.009153,,0,23239,311,0,20340,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2782,2757,OpenClaw,OPenClaw
gen-1774796489-7YfxhFDOwceaWrBgZuVE,2026-03-29 15:01:29.118,0.002548,,-0.009155,,0,23149,43,0,20345,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1144,1123,OpenClaw,OPenClaw
gen-1774796484-cvDaGEORLICX37GQPokX,2026-03-29 15:01:24.588,0.01293,,,,0,22543,553,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4353,4259,OpenClaw,OPenClaw
gen-1774796483-A8QJAxkHpIu8Iqkylb47,2026-03-29 15:01:23.082,0.0021,,-0.009103,,0,22150,43,0,20231,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1247,1227,OpenClaw,OPenClaw
gen-1774796479-ZYK30KyMF3iaRVFvhplD,2026-03-29 15:01:19.878,0.003309,,-0.00907,,0,21563,533,0,20157,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3011,2992,OpenClaw,OPenClaw
gen-1774796478-TlmX9GT86aoKWMxjIGUL,2026-03-29 15:01:18.385,0.001799,,-0.009073,,0,21488,43,0,20164,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1224,1204,OpenClaw,OPenClaw
gen-1774796474-EFGzLUZDMMPHDCta9CPf,2026-03-29 15:01:14.710,0.012506,,,,0,21827,531,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3479,3455,OpenClaw,OPenClaw
gen-1774796473-1mi9iMynLWd0NZVb2w3d,2026-03-29 15:01:13.278,0.001506,,-0.009043,,0,20841,43,0,20096,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1091,1076,OpenClaw,OPenClaw
gen-1774796469-Yd4orQNygfv0XWVKguEA,2026-03-29 15:01:09.932,0.004261,,-0.007504,,0,20238,549,0,16677,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3090,3068,OpenClaw,OPenClaw
gen-1774796468-v2CHztc6hS4cQDITowX7,2026-03-29 15:01:08.409,0.010209,,,,0,20161,43,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1216,1200,OpenClaw,OPenClaw
gen-1774796464-qJzWXanf8JaAypT2lFzp,2026-03-29 15:01:04.884,0.003947,,-0.007473,,0,19560,547,0,16608,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3351,3333,OpenClaw,OPenClaw
gen-1774796462-95znoCgQL6RXDBNbpktu,2026-03-29 15:01:02.826,0.001665,,-0.007398,,0,17960,28,0,16441,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,945,928,OpenClaw,OPenClaw
gen-1774796460-JIUs1TcnNUM9HVrw0Fx6,2026-03-29 15:01:00.585,0.008353,,,,0,16413,49,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1115,1109,OpenClaw,OPenClaw
gen-1774796407-2HJ3qVcQjR22pzuyqrXS,2026-03-29 15:00:07.121,0.009798,,,,0,18991,101,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1441,991,OpenClaw,OPenClaw
gen-1774796404-OlHhWoaPKHVVYv7FjJz0,2026-03-29 15:00:04.214,0.008262,,,,0,16339,31,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1131,1108,OpenClaw,OPenClaw
gen-1774795646-5CnEfHR3IAw3IH5WD0mq,2026-03-29 14:47:26.688,0.10357,,,,0,207105,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3380,3039,OpenClaw,OPenClaw
gen-1774795640-tbNCmA8q4pQADGOQC8K7,2026-03-29 14:47:20.246,0.103033,,,,0,204458,268,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4463,4267,OpenClaw,OPenClaw
gen-1774794603-iMPTKw3en7fFffwqrFM1,2026-03-29 14:30:03.962,0.009879,,,,0,19092,111,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1696,1083,OpenClaw,OPenClaw
gen-1774794600-ZB7Sl1LvZjbUHCtHr81B,2026-03-29 14:30:00.680,0.008256,,,,0,16339,29,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1288,1281,OpenClaw,OPenClaw
gen-1774792804-2V6e0JvhGCOk3yuNbCiO,2026-03-29 14:00:04.542,0.009901,,,,0,19053,125,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2415,1558,OpenClaw,OPenClaw
gen-1774792801-0BihnljCEuLO4LcgOycP,2026-03-29 14:00:01.492,0.005349,,-0.002921,,0,16339,34,0,6493,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1212,1207,OpenClaw,OPenClaw
gen-1774792047-ZeOqwfiEBmzyDKDWz2P8,2026-03-29 13:47:27.714,0.012194,,-0.09031,,0,204975,6,0,200691,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2067,1942,OpenClaw,OPenClaw
gen-1774792040-zgQqu4vN6kiPBkMsEPs8,2026-03-29 13:47:20.243,0.103102,,,,0,204458,291,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4702,4505,OpenClaw,OPenClaw
gen-1774791006-0FSUR4JFMxNeBcIw6UJ0,2026-03-29 13:30:06.446,0.002403,,-0.007438,,0,18964,120,0,16531,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1650,1065,OpenClaw,OPenClaw
gen-1774791003-2W4jvTKDG98QTn6hxlsj,2026-03-29 13:30:03.092,0.008262,,,,0,16339,31,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1287,1287,OpenClaw,OPenClaw
gen-1774789203-balYm3FCgJ7BIsUlb6ia,2026-03-29 13:00:03.919,0.006883,,-0.002975,,0,18962,126,0,6612,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2151,1403,OpenClaw,OPenClaw
gen-1774789200-NKWjLqAGHPtdwRIbdR6K,2026-03-29 13:00:00.649,0.008256,,,,0,16339,29,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1281,1269,OpenClaw,OPenClaw
gen-1774788447-6evFRb7Gk9mizAU16NIS,2026-03-29 12:47:27.484,0.102499,,,,0,204963,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2817,2616,OpenClaw,OPenClaw
gen-1774788440-IVSCKggJd4gTTRHIqVZA,2026-03-29 12:47:20.200,0.103063,,,,0,204458,278,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4528,4412,OpenClaw,OPenClaw
gen-1774787404-EUL8qgBJH5iaayp53JTb,2026-03-29 12:30:04.266,0.002405,,-0.007443,,0,19020,113,0,16541,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1687,1059,OpenClaw,OPenClaw
gen-1774787400-mtcsATjwMlWfJLdVGGQ5,2026-03-29 12:30:00.623,0.008256,,,,0,16339,29,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1747,1731,OpenClaw,OPenClaw
gen-1774785610-Hp8yz4aQ9n5AJh1f2cOa,2026-03-29 12:00:10.413,0.009839,,,,0,19048,105,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1704,1126,OpenClaw,OPenClaw
gen-1774785607-wfwoB9OLFOwXW1tIx0NT,2026-03-29 12:00:07.085,0.008253,,,,0,16339,28,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1010,997,OpenClaw,OPenClaw
gen-1774785604-VYu84a9XnYNcSCmpIbZY,2026-03-29 12:00:04.780,0.002439,,-0.007441,,0,18995,128,0,16537,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1515,883,OpenClaw,OPenClaw
gen-1774785601-Z5RmSHNHQOkmLmJrwot7,2026-03-29 12:00:00.631,0.005334,,-0.002921,,0,16339,29,0,6493,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2038,2032,OpenClaw,OPenClaw
gen-1774784846-mjJTQCKIC6ACN6DJa4OV,2026-03-29 11:47:26.159,0.10357,,,,0,207105,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,9526,9169,OpenClaw,OPenClaw
gen-1774784840-lJ6gAaJIjRsNxlENqDcw,2026-03-29 11:47:20.185,0.103024,,,,0,204459,265,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4364,4245,OpenClaw,OPenClaw
gen-1774782081-pVEdcOMun16kVfD0MJpA,2026-03-29 11:01:21.019,0.004406,,-0.009373,,0,25681,313,0,20830,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3011,1188,OpenClaw,OPenClaw
gen-1774782079-55bp19DF81IdSmvV5cOz,2026-03-29 11:01:19.191,0.002507,,-0.009215,,0,22948,83,0,20478,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1546,1522,OpenClaw,OPenClaw
gen-1774782076-dAVCUcEnhwOCSpq5GLQP,2026-03-29 11:01:16.898,0.004331,,-0.007671,,0,22681,221,0,17048,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2033,2019,OpenClaw,OPenClaw
gen-1774782072-mw4kYc1lqhZw3K4WdqVb,2026-03-29 11:01:12.309,0.005196,,-0.007641,,0,22015,610,0,16981,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4391,4361,OpenClaw,OPenClaw
gen-1774782071-cH1XvIUlD97f6yqvt1hB,2026-03-29 11:01:11.188,0.002192,,-0.00746,,0,19151,26,0,16579,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,932,914,OpenClaw,OPenClaw
gen-1774782069-H1fM6KJ7b1i55j0AF6bu,2026-03-29 11:01:09.865,0.001968,,-0.007431,,0,18643,26,0,16514,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1133,1113,OpenClaw,OPenClaw
gen-1774782067-wj3tcbH6HBwBIdQ2BbQq,2026-03-29 11:01:07.514,0.002438,,-0.00742,,0,18391,221,0,16489,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2052,2029,OpenClaw,OPenClaw
gen-1774782063-SBXSlbSFtQGBLU4DRbix,2026-03-29 11:01:03.184,0.010557,,,,0,17785,555,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4131,4113,OpenClaw,OPenClaw
gen-1774782060-c5uckNamGg9lpYZlJtpK,2026-03-29 11:01:00.541,0.008297,,,,0,16420,29,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1369,1354,OpenClaw,OPenClaw
gen-1774782034-3546o37Qe4Hv88tkM9Gs,2026-03-29 11:00:34.200,0.013639,,,,0,27255,4,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1727,1649,OpenClaw,OPenClaw
gen-1774782028-YY5JC8nilYkWzAIsp57W,2026-03-29 11:00:28.376,0.008771,,,,0,16432,185,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2632,2622,OpenClaw,OPenClaw
gen-1774781246-dyWrF3c8VCgJh22aFZdD,2026-03-29 10:47:26.521,0.013262,,-0.088402,,0,203294,6,0,196450,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,4725,4611,OpenClaw,OPenClaw
gen-1774781240-MskXC90VUA42hNX0Mppf,2026-03-29 10:47:20.204,0.101171,,,,0,200627,286,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4451,4329,OpenClaw,OPenClaw
gen-1774777645-ZeGiFiiPcJt9H41wOTAK,2026-03-29 09:47:25.502,0.012635,,-0.086599,,0,198434,6,0,192444,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,8489,8262,OpenClaw,OPenClaw
gen-1774777640-X4K4AszcUpamusvOjDWp,2026-03-29 09:47:20.152,0.016882,,-0.081742,,0,195816,239,0,181650,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3325,3209,OpenClaw,OPenClaw
gen-1774776959-LiP6Q6PqbG48UQtsy63C,2026-03-29 09:35:59.345,0.01085,,-0.081178,,0,184023,6,0,180397,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3537,3412,OpenClaw,OPenClaw
gen-1774776953-qN20tcDFiUlxUEoinhTz,2026-03-29 09:35:52.936,0.091511,,,,0,181366,276,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4410,4290,OpenClaw,OPenClaw
gen-1774775085-BGMJ64xwmMc6RMNQyVhS,2026-03-29 09:04:45.958,0.01103,,-0.074236,,0,170497,6,0,164969,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2474,2258,OpenClaw,OPenClaw
gen-1774775079-swjspYgsuf9MTrd2cu4F,2026-03-29 09:04:39.402,0.084721,,,,0,167852,265,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4537,4418,OpenClaw,OPenClaw
gen-1774774807-XHsV2IXPQim3mAWpR1pL,2026-03-29 09:00:07.750,0.002428,,-0.007476,,0,18717,182,0,16614,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2490,1380,OpenClaw,OPenClaw
gen-1774774805-lRv3bzACtrqW8xVCPS9P,2026-03-29 09:00:05.256,0.001252,,-0.007348,,0,17033,28,0,16330,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1070,1063,OpenClaw,OPenClaw
gen-1774774802-qQcSoOMbo1o2v7y7eCpk,2026-03-29 09:00:02.960,0.008276,,,,0,16469,14,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2063,2051,OpenClaw,OPenClaw
gen-1774774801-imsnEu5t03VI7hJ3SVlD,2026-03-29 09:00:00.657,0.008277,,,,0,16404,25,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1525,1511,OpenClaw,OPenClaw
gen-1774772107-5bo7Z5bCNRy6yzhCX0cc,2026-03-29 08:15:07.623,0.002212,,-0.007443,,0,19288,4,0,16542,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,692,677,OpenClaw,OPenClaw
gen-1774772105-WRT6rRKCLV47cd00jdN1,2026-03-29 08:15:05.225,0.002837,,-0.00743,,0,18989,258,0,16513,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,2193,2168,OpenClaw,OPenClaw
gen-1774772102-FXkbMmgh0QGwdeKnMFGe,2026-03-29 08:15:02.906,0.008956,,,,0,17721,32,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1119,1099,OpenClaw,OPenClaw
gen-1774772100-WK9BlNix60EuiegkBD5H,2026-03-29 08:15:00.633,0.008689,,,,0,17102,46,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1419,1365,OpenClaw,OPenClaw
gen-1774771380-u2fhLZf4PkYUFc29MKrW,2026-03-29 08:03:00.976,0.075215,,,,0,150395,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2046,1889,OpenClaw,OPenClaw
gen-1774771374-OEGfn7uKwfdubIg9XPKK,2026-03-29 08:02:54.167,0.074652,,,,0,147756,258,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4803,4614,OpenClaw,OPenClaw
gen-1774771258-VLKIO3OO9oFGcgkbkmBT,2026-03-29 08:00:58.522,0.002528,,-0.00745,,0,19112,141,0,16556,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1739,1050,OpenClaw,OPenClaw
gen-1774771255-8PaM1TOVvYn3UYFCZIto,2026-03-29 08:00:55.502,0.008256,,,,0,16339,29,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1274,1258,OpenClaw,OPenClaw
gen-1774767780-DMGXpKAiyD2qzVUmLZ24,2026-03-29 07:03:00.535,0.009879,,-0.065554,,0,150832,6,0,145677,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1820,1614,OpenClaw,OPenClaw
gen-1774767774-AiCeNChzlp7PTkAhY5cT,2026-03-29 07:02:54.346,0.074875,,,,0,148191,260,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,4341,4225,OpenClaw,OPenClaw
gen-1774766619-3TbugkdXurZYrECgyZne,2026-03-29 06:43:39.973,0.010276,,,,0,20529,4,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1153,1123,OpenClaw,OPenClaw
gen-1774766617-IApqDtlkqVwCST2yB3e7,2026-03-29 06:43:37.394,0.008313,,,,0,16339,48,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,1265,1212,OpenClaw,OPenClaw
gen-1774766614-B40EKUbEXnitAh4OJ5Am,2026-03-29 06:43:34.822,0.009959,,,,0,19187,122,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1787,1108,OpenClaw,OPenClaw
gen-1774766612-6tMdNe2Q1zChbAmOEW8h,2026-03-29 06:43:32.094,0.008265,,,,0,16339,32,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,989,981,OpenClaw,OPenClaw
gen-1774765997-xpfkJivwUzs89YgczTo8,2026-03-29 06:33:17.519,0.007512,,-0.052381,,0,119752,6,0,116403,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1465,1277,OpenClaw,OPenClaw
gen-1774765992-xYAyMrQVLsPH5VuA9Ls6,2026-03-29 06:33:12.572,0.021551,,-0.038867,,0,119507,222,0,86373,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3219,3111,OpenClaw,OPenClaw
gen-1774765231-CVEJQzZ3jDSJAe9x5e1w,2026-03-29 06:20:31.916,0.045301,,,,0,90567,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1985,1871,OpenClaw,OPenClaw
gen-1774765226-EKaEHtVQx5KnvdRJerrw,2026-03-29 06:20:26.594,0.045791,,,,0,90173,235,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,tool_calls,3463,3324,OpenClaw,OPenClaw
gen-1774764535-5Okg6iX5tcwa3X0CuwDw,2026-03-29 06:08:55.878,0.034138,,,,0,68241,6,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1919,1674,OpenClaw,OPenClaw
